src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
192.168.88.61,192.168.2.64,443,52177,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,139,0.0,14388.48921,14388.48921,0.0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40,0,0,0,139.0,139,139,0.0,139,139,139,139.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0.0,0,1450000000000000.0,1450000000000000.0,1450000000000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,NormalTraffic
192.168.2.52,192.168.2.36,53760,4455,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,4757259,1153.605469,8.197998049,3.363281251,4.834716798,16,23,3168,2320,288,0,198.0,67.59881656,320,0,100.8695652,132.5056789,320,0,137.2,120.1646733,14439.54872,512,736,0,15,125191.0263,671358,16,161958.1009,4523403,895977,27,301560.2,238405.6327,4461286,671358,38,202785.7273,165599.8495,0,0,0,0,0,0,0,24,39,0,0,1,140.7179487,503,503,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,5488,24,0,1213,198.0,100.8695652,0,0,0,81,59,Pivoting
10.147.20.236,10.147.20.237,57055,4499,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,4922544,1933.959351,32.09722452,14.82973032,17.26749421,73,85,0,9520,0,0,0.0,0.0,112,112,112.0,0.0,112,0,59.87421384,56.04233731,3140.743571,1460,1700,0,0,31353.78344,130455,3,39432.32818,4922487,130535,11015,68367.875,29282.44742,4922494,130504,3,58601.11905,36230.33035,0,0,0,0,0,0,0,0,158,0,0,1,60.25316456,257,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,9520,85,0,1933,0.0,112.0,0,0,0,0,60,DataExfiltration
10.147.20.236,10.147.20.237,61717,4499,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,4103042,8485.411556,32.41497406,20.22889359,12.18608047,83,50,33024,1792,536,0,397.8795181,232.2591802,112,0,35.84,51.57414318,536,0,259.8208955,255.9317887,65501.08046,1696,1000,0,64,31083.65152,2042496,2,186531.1162,4103018,2042496,22,50036.80488,235283.0628,3537660,2055866,2,72197.14286,356000.4166,0,0,0,0,0,0,0,5,133,0,0,0,261.7744361,255,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,17264,39,0,407751,397.8795181,35.84,0,0,0,248,13,LateralMovement
172.28.129.14,172.28.129.11,36058,4477,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,56425,5104.120514,70.89056269,35.44528135,35.44528135,2,2,128,160,128,0,64.0,90.50966799,160,0,80.0,113.137085,160,0,83.2,77.0662053,5939.2,64,64,0,0,18808.33333,55562,32,31832.11602,56425,56425,56425,56425.0,0.0,55562,55562,55562,55562.0,0.0,1,0,0,0,0,0,0,2,4,0,0,1,104.0,582,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,0,0,0,0,64.0,80.0,0,0,0,32,40,Reconnaissance
192.168.2.52,192.168.2.36,53664,4455,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,881116,1234.797688,10.21431911,5.67462173,4.539697384,5,4,960,128,320,0,192.0,125.984126,128,0,32.0,64.0,320,0,137.6,132.4128225,17533.15556,160,128,0,3,110139.5,319714,18,144753.802,580161,319732,124,145040.25,151708.2324,658449,357196,280,219483.0,191905.505,1,0,0,0,0,0,0,5,9,0,0,0,152.8888889,503,503,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,1088,5,0,1875,192.0,32.0,0,0,0,106,14,Pivoting
10.147.20.236,10.147.20.237,64704,4499,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,4989155,15399.80217,56.12172803,32.06955887,24.05216915,160,120,71344,5488,536,0,445.9,196.0053651,112,0,45.73333333,54.02205173,536,0,275.3309609,250.0323566,62516.17936,3200,2412,0,135,17882.27599,1578770,2,115720.924,4989155,1578770,23,31378.33333,153484.8484,4676678,1591004,2,39299.81513,196699.0844,0,0,0,0,0,0,0,13,280,0,0,0,276.3142857,257,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,38416,93,0,24897,445.9,45.73333333,0,0,0,254,19,Pivoting
10.10.10.30,10.10.10.10,57286,102,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,4940,0.0,607.2874494,404.8582996,202.4291498,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,52,24,0,0,2470.0,4210,730,2460.731599,4940,4940,4940,4940.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,2,0,0,0,0.0,8192,8192,0,0,0.0,0,1450000000000000.0,1450000000000000.0,1450000000000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NormalTraffic
172.28.128.10,172.28.128.11,52646,5500,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,4252097,19115.27418,6.584986184,0.705534234,5.87945195,3,25,81280,0,32768,15744,27093.33333,9828.810983,0,0,0.0,0.0,32768,0,3932.689655,10386.4328,107877986.4,60,500,0,2,157485.0741,3180219,1,637978.3348,4249823,3181113,1068710,2124911.5,1493694.486,4251205,3181223,1,177133.5417,675877.1029,1,0,0,0,0,0,0,3,28,0,0,8,4073.142857,256,256,1069604,1069604,1069604.0,0,1600000000000000.0,3180219.0,801000000000000.0,1130000000000000.0,0,0,0,0,0,0,27093.33333,0.0,0,0,0,2902,0,LateralMovement
172.28.129.14,172.28.129.10,45048,4466,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,4600123,14500.48183,168.473756,160.8652638,7.608492208,740,35,66112,592,90,0,89.34054054,7.210556817,208,0,16.91428571,56.09307991,208,0,86.07474227,20.34285687,413.8318257,23680,1120,0,736,5943.31137,2077105,0,101867.0183,4600123,2077105,0,6224.794317,104247.6313,4599718,2077727,0,135285.8235,474574.7901,0,0,0,0,0,0,0,8,775,0,0,0,86.18580645,1444,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,22234,246,0,107876,89.34054054,16.91428571,0,0,0,85,0,Pivoting
10.10.10.30,10.10.10.10,61486,102,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,4996983,1.200724517,1.200724517,0.200120753,1.000603764,1,5,1,5,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,0.0,20,100,0,0,999396.6,1004846,993734,4034.956109,0,0,0,0.0,0.0,3998594,1004846,993734,999648.5,4613.545672,0,0,0,0,0,0,0,0,6,0,0,5,1.166666667,8192,8192,0,0,0.0,0,1450000000000000.0,1450000000000000.0,1450000000000000.0,0.0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,NormalTraffic
172.28.129.14,172.28.129.12,54996,4488,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,54091,5324.360799,92.43681943,55.46209166,36.97472777,3,2,128,160,90,0,42.66666667,45.181117,160,0,80.0,113.137085,160,0,63.0,62.3377895,3886.0,96,64,0,1,13522.75,52559,2,26027.31208,54091,54089,2,27045.5,38245.28447,52559,52559,52559,52559.0,0.0,0,0,0,0,0,0,0,2,5,0,0,0,75.6,911,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,0,0,0,0,42.66666667,80.0,0,0,0,25,32,Reconnaissance
172.28.128.10,172.28.128.11,51203,445,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,4833809,474.3671088,7.240666729,4.55127623,2.689390499,22,13,1215,1078,112,0,55.22727273,52.48304199,289,0,82.92307692,94.49291114,289,0,65.41666667,69.95319864,4893.45,440,260,0,13,142170.8529,921384,0,297808.1126,4833809,921384,0,230181.381,353739.1699,4832863,921987,135,402738.5833,425222.9074,1,0,0,0,0,0,0,14,35,0,0,0,67.28571429,256,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,2293,22,0,474,55.22727273,82.92307692,0,0,0,34,30,LateralMovement
172.16.0.5,192.168.50.1,1018,57622,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,2944000000.0,0.0,2000000.0,0.0,0,0,2944,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_DNS
172.16.0.5,192.168.50.1,702,9644,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,714000000.0,0.0,2000000.0,0.0,0,0,714,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_DNS
172.16.0.5,192.168.50.1,822,51316,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,2944000000.0,0.0,2000000.0,0.0,0,0,2944,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_DNS
