src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
172.16.0.5,192.168.50.1,59428,46548,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,808000000.0,0.0,2000000.0,0.0,0,0,808,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,27980,65233,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,18653061.22,0.0,40816.32653,0.0,0,0,914,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,49,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.28.129.14,172.28.129.12,36556,4488,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T13:59:03.462669,50845,5664.273773,78.67046907,39.33523454,39.33523454,2,2,128,160,128,0,64.0,90.50966799,160,0,80.0,113.137085,160,0,83.2,77.0662053,5939.2,64,64,0,0,16948.33333,50256,20,28846.59155,50845,50845,50845,50845.0,0.0,50256,50256,50256,50256.0,0.0,1,0,0,0,0,0,0,2,4,0,0,1,104.0,510,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,0,0,0,0,64.0,80.0,0,0,0,32,40,Reconnaissance
192.168.50.7,4.2.2.4,50148,53,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,14385.72936,0.0,95.90486238,0.0,0,0,94,0,0,0,0.0,0.0,103,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,BENIGN
172.28.129.14,172.28.129.12,36556,4488,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T13:59:03.462669,53305,5402.870275,75.03986493,37.51993246,37.51993246,2,2,128,160,128,0,64.0,90.50966799,160,0,80.0,113.137085,160,0,83.2,77.0662053,5939.2,64,64,0,0,17768.33333,52024,29,29672.5792,53305,53305,53305,53305.0,0.0,52024,52024,52024,52024.0,0.0,1,0,0,0,0,0,0,2,4,0,0,1,104.0,485,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,0,0,0,0,64.0,80.0,0,0,0,32,40,Reconnaissance
10.10.10.20,10.10.10.10,49156,102,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T13:59:03.462669,4072460,365.8722247,7.857658516,4.911036572,2.946621943,20,12,990,500,99,0,49.5,50.78592843,50,0,41.66666667,19.4624736,99,0,48.15151515,41.94424961,1759.320076,400,240,0,9,131369.6774,938434,0,313233.5776,4072460,938434,0,214340.0,381011.2113,4014646,1012776,0,364967.8182,506085.0995,1,0,0,0,0,0,0,20,32,0,0,0,49.65625,8192,8192,0,0,0.0,0,1450000000000000.0,1450000000000000.0,1450000000000000.0,0.0,0,0,1490,20,0,370,49.5,41.66666667,0,0,0,30,15,NormalTraffic
192.168.2.53,192.168.88.50,48005,1080,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T13:59:03.462669,1494,0.0,1338.688086,669.3440428,669.3440428,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40,20,0,0,1494.0,1494,1494,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,1,0.0,29200,0,0,0,0.0,0,1450000000000000.0,1450000000000000.0,1450000000000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NormalTraffic
192.168.2.32,103.195.103.66,42409,9993,00:00:00:00:00:00,00:00:00:00:00:00,17,2025-07-16T13:59:03.462669,2176420,399.2795508,1.378410417,0.918940278,0.459470139,2,1,240,629,120,120,120.0,0.0,629,629,629.0,0.0,629,120,247.25,254.5,64770.25,16,8,0,1,1088210.0,2105231,71189,1438284.891,2176420,2176420,2176420,2176420.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,329.6666667,0,0,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,0,0,0,0,120.0,629.0,0,0,0,80,209,NormalTraffic
10.10.10.30,10.10.10.10,54524,102,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T13:59:03.462669,3600,0.0,833.3333333,555.5555556,277.7777778,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,52,24,0,0,1800.0,2391,1209,835.8002154,3600,3600,3600,3600.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,2,0,0,0,0.0,8192,8192,0,0,0.0,0,1450000000000000.0,1450000000000000.0,1450000000000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NormalTraffic
192.168.2.52,192.168.2.36,42690,4455,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T13:59:03.462669,900366,4282.702812,15.5492322,7.774616101,7.774616101,7,7,2816,1040,1228,0,402.2857143,456.5134953,576,0,148.5714286,255.7856245,1228,0,257.0666667,372.1642239,138506.2095,224,224,0,5,69258.92308,200794,18,77124.89854,695551,200812,13276,115925.1667,76499.30887,887586,269547,12664,147931.0,96541.30983,0,0,0,0,0,0,0,6,14,0,0,1,275.4285714,1147,1147,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,3856,7,0,5647,402.2857143,148.5714286,0,0,0,201,74,Pivoting
192.168.2.52,192.168.2.36,53760,4455,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T13:59:03.462669,4993516,25329.64749,38.85038117,19.62545028,19.22493089,98,96,1228,125256,1228,0,12.53061224,124.0467325,2456,1228,1304.75,298.8118577,2456,0,654.9333333,685.9536898,470532.4646,4812,3072,0,0,25873.1399,280153,8,46827.63203,4993516,280278,34,51479.54639,55348.1103,4993358,280267,17,52561.66316,55425.74905,0,0,0,0,0,0,0,18,194,0,0,0,658.3092784,509,509,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,126484,97,0,25330,12.53061224,1304.75,0,0,0,6,645,InitialCompromise
192.168.50.7,4.2.2.4,61969,53,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,12252.32124,0.0,95.72125969,0.0,0,0,100,0,0,0,0.0,0.0,78,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,46,0,0,0.0,0.0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,BENIGN
172.28.129.14,172.28.129.10,54444,4466,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T13:59:03.462669,4983101,4678.211419,31.70716387,16.05426019,15.65290368,80,78,288,23024,288,0,3.6,32.19937888,400,288,295.1794872,27.61034231,400,0,148.427673,149.2153935,22265.23366,2560,2496,0,0,31739.49682,110324,1,32328.83707,4983101,110617,612,63077.22785,12245.84987,4919910,110742,48578,63894.93506,10140.67704,1,0,0,0,0,0,0,79,158,0,0,0,149.3670886,256,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,23312,79,0,4678,3.6,295.1794872,0,0,0,1,145,DataExfiltration
