src_ip,dst_ip,flow_id,timestamp,src_port,dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,pkt_size_avg,down_up_ratio,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,fwd_seg_size_avg,bwd_seg_size_avg,fwd_seg_size_min,init_fwd_win_byts,init_bwd_win_byts,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,fwd_act_data_pkts,cwe_flag_count,ece_flag_cnt,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
10.0.0.3,192.168.1.12,c3d52be3e8baf6ef37ff0b613d08e1a8,1752171543.502913,34770,3389,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,18444,19479,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.0.3,192.168.1.12,65d038ec747526101aeac5b1a1372938,1752171544.158993,57700,445,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,9947,10469,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.0.3,192.168.1.12,72243ff8b1463e19d0da247723a56224,1752171544.264866,46503,3389,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,19518,11833,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.0.3,192.168.1.12,3790a60ac538061fbc68e6fa74c3dc6f,1752171545.376115,33098,445,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,5417,13501,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.0.3,192.168.1.12,8bd4429abab8bf344a9e11b0ed67944e,1752171545.103215,25312,3389,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,9722,19047,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.0.3,192.168.1.12,be5a50930cdf068750cf68257a9887e2,1752171544.422491,48794,445,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,17752,16020,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.0.3,192.168.1.12,4e895879237afe523e3fccaddcb8cd31,1752171544.70084,59474,3389,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,8737,6401,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.0.3,192.168.1.12,9e45cd258b91ccbf210cc0ffb4339ff8,1752171544.397601,5737,445,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,18514,17261,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.0.3,192.168.1.12,31becf855ee72c7d3e5db6a2e355bbfd,1752171543.50746,47926,3389,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,15901,12174,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.0.4,192.168.1.13,421180c86879fc76c365e16b99981146,1752171543.590096,5281,22,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,11461,4974,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.0.4,192.168.1.14,8979bf3da7b5bbb18e9b41cc3443b625,1752171543.963657,56101,22,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,11393,16944,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.0.4,192.168.1.15,d8cc9467dbd29356b1063f0dbd758add,1752171544.69485,58104,22,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,17872,8428,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.0.5,192.168.1.16,8552cf1c320ce2ba304506cfdd115679,1752171544.531795,56224,53,17,0.001,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000.0,1000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,1428,0,1428,15594,16261,1428,1,1000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
10.0.0.5,192.168.1.16,fbfabf942fd43dcb66d4e9ff2c59a643,1752171544.99576,3426,53,17,0.001,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000.0,1000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,1428,0,1428,16488,12369,1428,1,1000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
10.0.0.5,192.168.1.16,387aba1e55a570ca2bb124c06deb03d4,1752171545.196831,12371,53,17,0.001,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000.0,1000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,1428,0,1428,5935,7865,1428,1,1000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
10.0.0.5,192.168.1.16,0d4de4003dd05a04a4dd1b08ae4479cc,1752171544.687121,50962,53,17,0.001,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000.0,1000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,1428,0,1428,19310,9429,1428,1,1000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
10.0.0.5,192.168.1.16,8525340cf686d896fe44d042537f9714,1752171543.747175,42658,53,17,0.001,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000.0,1000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,1428,0,1428,7806,3259,1428,1,1000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
10.0.0.5,192.168.1.16,fe2c021f63d7b913d5ed18b0277ff281,1752171544.576504,53839,53,17,0.001,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000.0,1000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,1428,0,1428,12995,4991,1428,1,1000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
10.0.0.5,192.168.1.16,9d0b7d8459d08ca5cba810e7d17f49ab,1752171544.291351,31123,53,17,0.001,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000.0,1000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,1428,0,1428,13549,2916,1428,1,1000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
10.0.0.5,192.168.1.16,8f671470cbc38cce4dbd0c2b1421305a,1752171545.099471,65406,53,17,0.001,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000.0,1000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,1428,0,1428,8652,18385,1428,1,1000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
10.0.0.5,192.168.1.16,a5c3d45e2a2f4f35ff4de8a0d764e8dd,1752171544.713011,33098,53,17,0.001,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000.0,1000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,1428,0,1428,16474,4726,1428,1,1000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
10.0.0.5,192.168.1.16,e98a5d02c36354b30a970a0ff17d460b,1752171545.235092,28176,53,17,0.001,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000.0,1000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,1428,0,1428,16623,6783,1428,1,1000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
10.0.0.5,192.168.1.16,05a364464d747dfe32336ec2e2b1a9a2,1752171545.320065,24233,53,17,0.001,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000.0,1000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,1428,0,1428,12390,9791,1428,1,1000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
10.0.0.5,192.168.1.16,81596bee6f044880ca23db3f66f0db48,1752171543.829454,15636,53,17,0.001,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000.0,1000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,1428,0,1428,6099,12759,1428,1,1000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
10.0.0.5,192.168.1.16,a9804d2a6d3e456443e449dc6028bddb,1752171543.679854,50163,53,17,0.001,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000.0,1000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,1428,0,1428,5163,13800,1428,1,1000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
10.0.0.5,192.168.1.16,002be4089307d3defc41d4d4b7226eb8,1752171543.584478,57428,53,17,0.001,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000.0,1000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,1428,0,1428,7899,15204,1428,1,1000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
10.0.0.5,192.168.1.16,cf929fe60c32bef214005403e3b460a7,1752171544.254503,13821,53,17,0.001,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000.0,1000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,1428,0,1428,5900,12661,1428,1,1000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
10.0.0.5,192.168.1.16,82f6d78dd3ab2452fa895be1264e3874,1752171543.673401,33457,53,17,0.001,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000.0,1000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,1428,0,1428,19892,8604,1428,1,1000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
10.0.0.5,192.168.1.16,f8a5a5746c6b0afcd29cb3aa06b496e6,1752171544.042296,43979,53,17,0.001,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000.0,1000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,1428,0,1428,17800,19788,1428,1,1000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
10.0.0.5,192.168.1.16,25302654efda4edb9bcd645f99e1fcac,1752171544.756917,52259,53,17,0.001,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000.0,1000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,1428,0,1428,2934,14536,1428,1,1000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
10.0.0.5,192.168.1.16,971ca2ac7592f7b7be4830593a47ae82,1752171545.284598,54086,53,17,0.001,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000.0,1000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,1428,0,1428,8992,8615,1428,1,1000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
10.0.0.5,192.168.1.16,fd2d8b8c1add62d9ff93686fa98b5795,1752171544.901692,24910,53,17,0.001,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000.0,1000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,1428,0,1428,7379,1766,1428,1,1000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
10.0.1.234,192.168.1.20,0d09235a40f1808de22dce1922712a49,1752171544.148848,6696,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,5188,3083,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.204,192.168.1.20,3adb4809dd83c8ea8ac0d556beeb14a1,1752171543.80681,45788,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,12597,19839,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.156,192.168.1.20,3a69e6d780dd7e08ba87934a454b544e,1752171544.874588,47723,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,6588,5580,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.186,192.168.1.20,e61464d34644d524950bcdc37e8a33f6,1752171544.432242,27073,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,3219,11688,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.83,192.168.1.20,889b157ceff7dc8b54616147818ccc6e,1752171543.581109,31908,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,13996,12425,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.114,192.168.1.20,d79f217c9ee4bd5398bace19285fda33,1752171543.614399,26428,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,7367,16716,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.37,192.168.1.20,ba153970caf29c941d9281d0016cadda,1752171543.964969,48918,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,12372,9069,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.58,192.168.1.20,a92e2ee9b8b459b4790fc8360b72cd25,1752171543.757141,10163,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,14978,14938,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.35,192.168.1.20,f74943144b5da95f212324f725d285e1,1752171545.098139,37568,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,1840,4460,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.72,192.168.1.20,29a83eb8b1dcaf77e9ce146a94ea4ff6,1752171545.276855,26691,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,6665,14766,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.109,192.168.1.20,4884a517cd6a8c2ef34e029d08690d4b,1752171543.762117,8562,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,7695,7905,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.115,192.168.1.20,5a518e9e8010b3b0bcd3ec9c78242098,1752171545.301095,59218,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,12581,13654,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.193,192.168.1.20,9d67178cd2ec463cd29ca8c8dab4eed0,1752171544.275882,46056,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,14648,8195,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.7,192.168.1.20,e4878b7b78e17f511914072f25a7ab37,1752171545.381083,51969,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,10420,8210,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.75,192.168.1.20,af5100e840c7fb3e50c09adb769db65c,1752171545.312,9291,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,8699,13811,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.60,192.168.1.20,0d41b2b34fc991d04e6ce180ccde6f28,1752171544.14021,34883,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,1670,6838,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.249,192.168.1.20,d9e816fae0ceb0ca7d4b0decb0c0fcd0,1752171543.508531,2178,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,9381,10674,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.94,192.168.1.20,ac54c5285da3f0a640d7cbb5e75f1461,1752171543.843861,35083,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,9385,5845,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.78,192.168.1.20,27efe4fbe2001ad69e9a81e4daa9cb4e,1752171544.683409,28776,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,12204,8559,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.5,192.168.1.20,5fd182d8939eb5e9a1413a3f23e238da,1752171544.091574,10139,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,12024,1550,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.51,192.168.1.20,797e858193ee79a5a9032734403a515f,1752171544.053466,2168,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,7307,17629,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.88,192.168.1.20,b193aabb36ff08524c16badb93c93b25,1752171544.825825,42556,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,8671,5429,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.232,192.168.1.20,22b32ae574b1756d939abbc6a8558313,1752171544.870909,35115,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,16470,10282,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0.1.56,192.168.1.20,8b49bd08cfc7fba36619e0e8bfe0b0bd,1752171544.076427,53524,80,6,0.001,1,0,40,0,40,40,40,0,0,0,0,0,40000.0,1000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0.0,40,0,40,5026,1063,40,1,1000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
